StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ProlificID,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_7,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_7,RNUM,University,Fact,MakeSense,Recap,CompCheck2,NonEnt_TG,Ent_TG,Q14,Q50,Competence_attn_chec,Puzzle_NonEnt,Puzzle_Ent,Jewish people tend to complain a lot.,Jewish people are often very rude.,"All things considered, Jewish people are untrustworthy.",Jewish people can be sneaky.,"When they feel slighted, Jewish people will be vengeful.",Jewish people tend to influence the media.,Jewish people tend to be good with money.,"When it comes to education, Jewish people tend to be overachievers.","On the whole, Jewish people are loyal to Israel.",SASS Warmth Score,SASS Competence Score,SASS Score,"In setting priorities, we must consider all groups",We should NOT push for group equality,Group equality should be our ideal,Superior groups should dominate inferior groups,SDO Score,Q138,Q139,Q140,Q141,Q142,Q143,RWA Score,Q160,Q161,Q162,Q163,Q164,Entitativity,Israel_Comfort,Israel_Exist,Israel_Defend,Israel_Influence,Israel_Media,Israel_Nazis,AZAs,"""When we think about the world, it comes down to the oppressor vs the oppressed.""",Political Ideology,Condition,Race_1,Latinx,party,party_4_TEXT,partycloser,Gender,Gender_4_TEXT,ASAB,Puzzle_NonEnt,Puzzle_Ent,Puzzle_All,NonEnt_TG,Ent_TG,TG_All,Christian,Fact,,,,,,9
12/22/24 19:25,12/22/24 19:46,0,*******,100,1233,1,12/22/24 19:46,R_6Jw8Uhfhcz0pmi2,*******,*******,*******,*******,*******,*******,anonymous,EN,67508223474ff7e7e6f54902,1,1,1,1,1,1,,,,,,,1982,Virginia State,I'm a christian,1,,1,,0.4,1,,1,,3,3,2,2,3,4,3,4,4,4,17,12,29,2,2,2,2,8,7,8,7,6,6,8,42,5,6,6,6,6,29,3,2,3,3,2,3,16,2,3,Entitative,Black/African,No,Democrat,,Democratic,Man,,Male,,3,3,,0.4,0.4,1,I'm a christian,,,,,,
12/22/24 19:39,12/22/24 19:47,0,*******,100,465,1,12/22/24 19:47,R_3pPP95DaTJepb3X,*******,*******,*******,*******,*******,*******,anonymous,EN,656cf11e8c036a31a22e0ccc,1,1,1,1,1,1,,,,,,,7191,Rochester Institute of Technology,I have black hair,1,,1,,0.6,1,,1,,4,1,1,1,1,1,1,3,2,2,6,7,13,2,2,2,2,8,3,5,1,1,3,5,18,5,4,3,3,4,19,4,3,3,3,2,4,19,4,2,Entitative,White/European,No,Independent,,Democratic,Woman,,Female,,4,4,,0.6,0.6,,I have black hair,,,,,,
12/22/24 19:45,12/22/24 19:55,0,*******,100,620,1,12/22/24 19:55,R_50cwBU5uKiCoYv7,*******,*******,*******,*******,*******,*******,anonymous,EN,6741fe9a07d7d42c5ed043ad,1,1,1,1,1,1,,,,,,,1542,University of South Florida,I love listening to music and singing!,1,,1,,0.6,1,,1,,4,1,1,1,1,1,2,4,1,3,7,8,15,1,1,1,1,4,2,1,1,1,5,5,15,4,6,6,6,4,26,3,3,3,3,3,3,18,3,2,Entitative,White/European,No,Democrat,,Democratic,Woman,,Female,,4,4,,0.6,0.6,,I love listening to music and singing!,,,,,,
12/22/24 19:48,12/22/24 20:01,0,*******,100,783,1,12/22/24 20:01,R_73fnXjmQH9gfo9m,*******,*******,*******,*******,*******,*******,anonymous,EN,671965e18e21fb5232256ee7,1,1,1,1,1,1,,,,,,,7207,Miami University,I'm a twin,1,,1,,1,1,,1,,4,1,2,0,1,1,2,3,3,3,7,9,16,1,1,2,1,5,3,1,1,1,2,2,10,3,2,3,4,4,16,4,2,4,4,2,2,18,4,2,Entitative,White/European,No,Independent,,Democratic,Woman,,Female,,4,4,,1,1,,I'm a twin,,,,,,
12/22/24 19:55,12/22/24 20:03,0,*******,100,450,1,12/22/24 20:03,R_636Nj73IyUq7F4d,*******,*******,*******,*******,*******,*******,anonymous,EN,65dd3958ad2a4a76088818a3,1,1,1,1,1,1,,,,,,,8293,Towson,Girl,1,,1,,0.2,1,,1,,2,3,2,2,2,4,4,3,3,4,17,10,27,3,1,1,1,6,3,4,2,4,3,5,21,3,6,6,6,6,27,3,4,3,4,4,5,23,5,3,Entitative,Multiracial,No,Democrat,,Democratic,Woman,,Female,,2,2,,0.2,0.2,,Girl,,,,,,
12/22/24 20:00,12/22/24 20:09,0,*******,100,531,1,12/22/24 20:09,R_6L1jM7MOwyXHxNn,*******,*******,*******,*******,*******,*******,anonymous,EN,66a6bbb40b48d0e4f326767e,1,1,1,1,1,1,,,,,,,9401,University of Michigan,I take shortcuts when I know I can get away with it.,1,,1,,0.6,1,,1,,5,1,1,1,1,1,1,4,2,5,6,11,17,2,2,2,1,7,2,3,2,1,1,2,11,3,4,5,5,5,22,2,2,1,2,2,2,11,6,6,Entitative,White/European,No,Republican,,Republican,Man,,Male,,5,5,,0.6,0.6,,I take shortcuts when I know I can get away with it.,,,,,,
12/22/24 19:58,12/22/24 20:11,0,*******,100,789,1,12/22/24 20:11,R_6lvrK11hzSr8Ss1,*******,*******,*******,*******,*******,*******,anonymous,EN,6312ada1ce715ee3916c3748,1,1,1,1,1,1,,,,,,,5117,SUNY Canton,I was born in 1993,1,,1,,1,1,,1,,3,0,0,0,0,0,3,3,3,1,3,7,10,2,2,2,2,8,5,5,5,5,3,4,27,5,4,4,3,5,21,2,4,2,3,3,3,17,3,4,Entitative,White/European,No,Independent,,Republican,Man,,Male,,3,3,,1,1,,I was born in 1993,,,,,,
12/22/24 20:02,12/22/24 20:11,0,*******,100,568,1,12/22/24 20:11,R_67vtG4NxtDKPa5c,*******,*******,*******,*******,*******,*******,anonymous,EN,668e0f0b8959a5be73a8b979,1,1,1,1,1,1,,,,,,,6807,Liberty University,I am a huge reality TV fan,1,,1,,0.6,1,,1,,4,2,1,0,2,1,0,2,1,2,6,5,11,2,1,2,1,6,6,5,8,9,6,6,40,4,3,6,3,5,21,1,1,1,1,1,1,6,5,5,Entitative,White/European,No,Republican,,Republican,Woman,,Female,,4,4,,0.6,0.6,,I am a huge reality TV fan,,,,,,
12/22/24 20:04,12/22/24 20:12,0,*******,100,429,1,12/22/24 20:12,R_5FxqBnGImnNzgFU,*******,*******,*******,*******,*******,*******,anonymous,EN,667cf19d4131a12a9dd01705,1,1,1,1,1,1,,,,,,,9339,University of Michigan,I lived in a national park this summer.,1,,1,,1,1,,1,,4,1,0,0,1,0,3,3,3,4,5,10,15,1,1,1,1,4,2,4,1,1,4,5,17,4,4,6,6,4,24,3,2,3,4,2,4,18,3,2,Entitative,White/European,No,Democrat,,Democratic,Woman,,Female,,4,4,,1,1,,I lived in a national park this summer.,,,,,,
12/22/24 20:04,12/22/24 20:17,0,*******,100,772,1,12/22/24 20:17,R_7PTbfSwX74VkFDD,*******,*******,*******,*******,*******,*******,anonymous,EN,652d8afc5aaab078ef2baeb3,1,1,1,1,1,1,,,,,,,9714,Purdue global ,I love drawing ,1,,1,,1,1,,1,,3,0,1,0,0,2,1,3,1,3,4,7,11,1,1,1,1,4,9,5,3,3,7,8,35,6,6,6,5,5,28,1,2,1,1,1,3,9,4,4,Entitative,White/European,No,Independent,,Republican,Woman,,Female,,3,3,,1,1,,I love drawing ,,,,,,
12/22/24 20:06,12/22/24 20:20,0,*******,100,823,1,12/22/24 20:20,R_6r2QgKNeTdQ77ln,*******,*******,*******,*******,*******,*******,anonymous,EN,65e41a568d58b05bcee45c8b,1,1,1,1,1,1,,,,,,,7614,Chicago State University ,I am a black woman ,1,,1,,0.4,1,,1,,3,1,1,0,0,1,4,5,4,5,7,14,21,1,1,1,1,4,9,1,4,7,9,9,39,7,7,6,7,7,34,2,2,2,2,2,5,15,7,6,Entitative,Black/African,No,Democrat,,Democratic,Woman,,Female,,3,3,,0.4,0.4,,I am a black woman ,,,,,,
12/22/24 20:07,12/22/24 20:22,0,*******,100,863,1,12/22/24 20:22,R_5LI6pQRcGD2Vocp,*******,*******,*******,*******,*******,*******,anonymous,EN,665f789fafe33e4502e7b791,1,1,1,1,1,1,,,,,,,1200,south florida,I did horseback riding for 10 years,1,,1,,0.8,1,,1,,2,1,2,1,1,2,2,3,2,2,9,7,16,3,4,3,1,11,6,7,1,1,7,7,29,4,5,5,4,6,24,3,2,2,3,3,4,17,5,5,Entitative,White/European,No,Independent,,Republican,Woman,,Female,,2,2,,0.8,0.8,,I did horseback riding for 10 years,,,,,,
12/22/24 20:17,12/22/24 20:23,0,*******,100,374,1,12/22/24 20:23,R_5sb0H6KzPqHBSVq,*******,*******,*******,*******,*******,*******,anonymous,EN,615d0be013a41d01a6cace87,1,1,1,1,1,1,,,,,,,3044,wisconsin,I play the flute,1,,1,,1,1,,1,,3,3,2,3,3,2,3,3,4,3,16,10,26,3,4,1,3,11,3,5,5,1,5,7,26,6,5,6,6,4,27,3,3,2,4,3,4,19,5,3,Entitative,White/European,No,Independent,,Democratic,Woman,,Female,,3,3,,1,1,,I play the flute,,,,,,
12/22/24 20:19,12/22/24 20:25,0,*******,100,334,1,12/22/24 20:25,R_7EA57EomnrYqpI5,*******,*******,*******,*******,*******,*******,anonymous,EN,65cc51c8f763f9c684d074f8,1,1,1,1,1,1,,,,,,,7872,Cal Poly Pomona,Animal lover,1,,1,,0.4,1,,1,,2,2,1,0,2,2,3,3,2,1,10,6,16,2,1,2,1,6,2,5,1,9,4,7,28,4,5,2,4,4,19,3,3,2,3,3,3,17,5,3,Entitative,Asian,No,Democrat,,Democratic,Woman,,Female,,2,2,,0.4,0.4,,Animal lover,,,,,,
12/22/24 20:19,12/22/24 20:28,0,*******,100,525,1,12/22/24 20:28,R_7CSLDlVJqB4OPYJ,*******,*******,*******,*******,*******,*******,anonymous,EN,672f62bfadeed82594666b53,1,1,1,1,1,1,,,,,,,8023,Northern Kentucky University,I play piano for fun.,1,,1,,1,1,,1,,2,0,1,0,0,1,2,3,2,0,4,5,9,1,1,1,1,4,2,2,1,1,9,1,16,3,4,5,3,3,18,5,4,3,5,2,5,24,6,1,Entitative,White/European,No,Democrat,,Democratic,Man,,Male,,2,2,,1,1,,I play piano for fun.,,,,,,
12/22/24 20:23,12/22/24 20:31,0,*******,100,500,1,12/22/24 20:31,R_7saHgOVaIMa1PG2,*******,*******,*******,*******,*******,*******,anonymous,EN,6108696dc9d16e886749e495,1,1,1,1,1,1,,,,,,,5329,Scranton,I am spiritual ,1,,1,,0.8,1,,1,,2,1,1,1,3,3,1,3,3,3,10,9,19,1,1,1,1,4,4,2,1,1,3,5,16,4,5,4,5,5,23,3,2,2,3,4,4,18,6,2,Entitative,White/European,No,Democrat,,Democratic,Woman,,Female,,2,2,,0.8,0.8,,I am spiritual ,,,,,,
12/22/24 20:27,12/22/24 20:36,0,*******,100,523,1,12/22/24 20:36,R_1ef1WZgnQrjuFEV,*******,*******,*******,*******,*******,*******,anonymous,EN,667d40aa7de88cce486a3beb,1,1,1,1,1,1,,,,,,,7404,Smith College,I am a lesbian,1,,1,,1,1,,1,,4,1,0,0,2,1,2,3,2,3,6,8,14,1,1,1,1,4,2,1,1,1,5,3,13,2,1,3,2,2,10,3,3,4,5,4,5,24,3,1,Entitative,White/European,No,Democrat,,Democratic,Woman,,Female,,4,4,,1,1,,I am a lesbian,,,,,,
12/22/24 20:16,12/22/24 20:36,0,*******,100,1200,1,12/22/24 20:36,R_6mfUSNLEz07VMrP,*******,*******,*******,*******,*******,*******,anonymous,EN,654a5d641901737cf9ddc7dc,1,1,1,1,1,1,,,,,,,1900,University of Tennessee,I am very outgoing. ,1,,1,,0.4,1,,1,,3,2,1,1,2,3,4,3,3,4,13,10,23,1,2,2,1,6,6,6,7,8,7,7,41,6,5,4,5,6,26,2,2,2,3,3,3,15,5,5,Entitative,Multiracial,No,Independent,,Republican,Woman,,Female,,3,3,,0.4,0.4,,I am very outgoing. ,,,,,,
12/22/24 20:24,12/22/24 20:36,0,*******,100,717,1,12/22/24 20:36,R_1gRAmYwkdqmPDXm,*******,*******,*******,*******,*******,*******,anonymous,EN,67597f7cfc560ac4ac32a210,1,1,1,1,1,1,,,,,,,7397,Arizona State University,I love going to the gym.,1,,1,,1,1,,1,,5,0,0,0,1,1,2,3,3,3,4,9,13,1,1,2,1,5,4,5,5,4,1,4,23,4,5,4,4,5,22,3,3,3,2,3,2,16,3,4,Entitative,White/European,No,Independent,,Democratic,Man,,Male,,5,5,,1,1,,I love going to the gym.,,,,,,
12/22/24 20:27,12/22/24 20:42,0,*******,100,873,1,12/22/24 20:42,R_68SN6vgoqc8kN1A,*******,*******,*******,*******,*******,*******,anonymous,EN,65624dbc33b93e2696f06d1f,1,1,1,1,1,1,,,,,,,8645,Sacrificial Lamb ,My favorite note is a high F,1,,1,,1,1,,1,,5,1,0,0,0,1,1,4,2,3,3,9,12,2,1,2,1,6,5,1,1,1,5,2,15,1,6,4,4,4,19,3,3,3,3,3,3,18,1,4,Entitative,Black/African,No,No preference,,Democratic,Woman,,Female,,5,5,,1,1,,My favorite note is a high F,,,,,,
12/22/24 20:36,12/22/24 20:43,0,*******,100,451,1,12/22/24 20:43,R_5sYJ1uFi7DPGOx4,*******,*******,*******,*******,*******,*******,anonymous,EN,66bb8637fc0ea05e86a7bef4,1,1,1,1,1,1,,,,,,,1252,Murray State ,I'm a Bible-believing Christian ,1,,1,,0,1,,1,,4,2,1,0,3,3,1,4,2,4,10,10,20,3,4,4,2,13,9,2,9,9,4,4,37,6,3,2,4,4,19,1,1,1,2,2,2,9,3,6,Entitative,White/European,No,Republican,,Republican,Woman,,Female,,4,4,,0,0,1,I'm a Bible-believing Christian ,,,,,,
12/22/24 20:28,12/22/24 20:44,0,*******,100,936,1,12/22/24 20:44,R_7Lk5ZPMyOJQAwHI,*******,*******,*******,*******,*******,*******,anonymous,EN,6731932ce9f8d67695d2bdee,1,1,1,1,1,1,,,,,,,6440,Purchase,I am a trained medical professional,1,,1,,0.4,1,,1,,2,2,5,2,4,3,5,3,4,1,21,8,29,1,3,3,1,8,9,1,1,1,1,1,14,7,7,7,1,5,27,3,5,3,5,5,5,26,4,4,Entitative,Black/African,No,Republican,,Republican,Woman,,Female,,2,2,,0.4,0.4,,I am a trained medical professional,,,,,,
12/22/24 20:38,12/22/24 20:47,0,*******,100,511,1,12/22/24 20:47,R_1HRlKROSYOByrGr,*******,*******,*******,*******,*******,*******,anonymous,EN,61004a2ac5aa0f36184a6648,1,1,1,1,1,1,,,,,,,9001,Florida State,I’m a First generation college student ,1,,1,,1,1,,1,,3,3,2,2,2,3,3,3,4,3,15,10,25,2,2,2,1,7,6,2,2,2,6,4,22,4,5,5,4,5,23,3,3,4,2,2,4,18,5,3,Entitative,White/European,Yes,Democrat,,Democratic,Man,,Male,,3,3,,1,1,,I’m a First generation college student ,,,,,,
12/22/24 20:34,12/22/24 20:48,0,*******,100,818,1,12/22/24 20:48,R_1n8xidYsKVmp6K4,*******,*******,*******,*******,*******,*******,anonymous,EN,656bf1dfc5463c1ed2f2d6f6,1,1,1,1,1,1,,,,,,,1408,Michigan State,I'm a quarter german.,1,,1,,0.4,1,,1,,4,1,0,0,1,1,0,2,3,0,3,5,8,1,1,1,1,4,3,1,3,8,2,1,18,2,3,1,1,1,8,2,3,2,3,3,2,15,1,5,Entitative,White/European,No,Independent,,Republican,Man,,Male,,4,4,,0.4,0.4,,I'm a quarter german.,,,,,,
12/22/24 20:35,12/22/24 20:49,0,*******,100,829,1,12/22/24 20:49,R_1PH8Pl6GodYVuc4,*******,*******,*******,*******,*******,*******,anonymous,EN,67617ff8a1f4fa350af4fbb5,1,1,1,1,1,1,,,,,,,9635,Vanderbilt ,Mother,1,,1,,1,1,,1,,2,1,0,0,0,0,3,4,3,3,4,10,14,1,1,1,3,6,5,3,1,1,1,7,18,6,4,5,6,4,25,3,2,2,3,2,4,16,6,4,Entitative,White/European,No,Republican,,Republican,Woman,,Female,,2,2,,1,1,,Mother,,,,,,
12/22/24 20:12,12/22/24 20:49,0,*******,100,2229,1,12/22/24 20:49,R_6WZJH8gj1OrMhxZ,*******,*******,*******,*******,*******,*******,anonymous,EN,67230bfabd8d0b92680b3447,1,1,1,1,1,1,,,,,,,2765,UMGC,I like computers,1,,1,,0.4,1,,1,,2,2,2,2,2,2,2,2,2,2,12,6,18,3,3,3,3,12,5,5,5,5,5,5,30,4,4,4,4,4,20,3,3,3,3,3,3,18,4,4,Entitative,White/European,Yes,Republican,,Republican,Man,,Male,,2,2,,0.4,0.4,,I like computers,,,,,,
12/22/24 20:43,12/22/24 20:54,0,*******,100,652,1,12/22/24 20:54,R_1LpbTcDYi3nW8aK,*******,*******,*******,*******,*******,*******,anonymous,EN,6646d13ffed3449b93840cb9,1,1,1,1,1,1,,,,,,,Zamy,Long Beach ,I am an undergraduate student ,1,,1,,0.4,1,,1,,3,2,2,0,2,1,3,5,4,3,10,12,22,1,1,1,1,4,5,5,2,3,4,5,24,4,6,4,6,7,27,1,1,3,1,2,3,11,4,4,Entitative,Hispanic Non-White,Yes,Democrat,,Democratic,Woman,,Female,,3,3,,0.4,0.4,,I am an undergraduate student ,,,,,,
12/22/24 20:38,12/22/24 20:54,0,*******,100,963,1,12/22/24 20:54,R_3liCA5WOfAmITc2,*******,*******,*******,*******,*******,*******,anonymous,EN,5c2c6e432c45d400014a35e3,1,1,1,1,1,1,,,,,,,5735,Indian River,I love video games.,1,,1,,0,1,,1,,2,3,3,2,3,3,3,3,3,3,17,9,26,1,1,1,1,4,1,3,1,2,2,3,12,4,3,4,3,3,17,2,2,2,3,3,3,15,4,1,Entitative,White/European,No,Democrat,,Democratic,Man,,Male,,2,2,,0,0,,I love video games.,,,,,,
12/22/24 20:46,12/22/24 20:55,0,*******,100,490,1,12/22/24 20:55,R_1aBEH7iOCGUOAMN,*******,*******,*******,*******,*******,*******,anonymous,EN,66954a3116f209b654aa3710,1,1,1,1,1,1,,,,,,,6073,Tuskegee University,I love broadway,1,,1,,1,1,,1,,3,0,0,0,0,0,0,0,1,2,0,3,3,1,1,1,1,4,1,2,1,1,1,2,8,7,3,4,3,2,19,3,3,4,4,4,5,23,1,1,Entitative,Black/African,Yes,Democrat,,Democratic,Woman,,Female,,3,3,,1,1,,I love broadway,,,,,,
12/22/24 20:46,12/22/24 20:55,0,*******,100,561,1,12/22/24 20:55,R_6DtJIKb7jpaMCVK,*******,*******,*******,*******,*******,*******,anonymous,EN,674f593f72b76d0e8b012e46,1,1,1,1,1,1,,,,,,,2923,Texas Tech,I find joy in the little things in life!,1,,1,,0.4,1,,1,,3,2,2,1,3,2,1,3,3,1,11,7,18,2,1,2,2,7,3,6,5,3,8,6,31,4,6,4,3,5,22,3,2,2,3,3,4,17,5,5,Entitative,Middle Eastern/North African,No,Republican,,Republican,Woman,,Female,,3,3,,0.4,0.4,,I find joy in the little things in life!,,,,,,
12/22/24 20:43,12/22/24 20:56,0,*******,100,792,1,12/22/24 20:56,R_1cbE7rrj1Uzk8e9,*******,*******,*******,*******,*******,*******,anonymous,EN,66b82983ea9669e07e639756,1,1,1,1,1,1,,,,,,,4667,Louisiana State University ,I love to cook ,1,,1,,0,1,,1,,3,5,4,4,4,2,4,5,4,5,23,14,37,1,3,3,1,8,3,7,1,1,9,9,30,7,7,7,6,7,34,5,3,3,5,5,5,26,7,3,Entitative,Black/African,No,Democrat,,Democratic,Woman,,Female,,3,3,,0,0,,I love to cook ,,,,,,
12/22/24 20:49,12/22/24 20:58,0,*******,100,517,1,12/22/24 20:58,R_3sFN6OOpAvKM9yN,*******,*******,*******,*******,*******,*******,anonymous,EN,65bda9a2211c74f0d87b4f97,1,1,1,1,1,1,,,,,,,7146,CSUN,I am a computer science major,1,,1,,0.6,1,,1,,3,1,0,0,0,0,0,2,1,2,1,5,6,1,1,1,1,4,3,1,1,1,1,1,8,5,5,3,4,2,19,5,5,5,5,1,4,25,4,1,Entitative,White/European,Yes,No preference,,Democratic,Man,,Male,,3,3,,0.6,0.6,,I am a computer science major,,,,,,
12/22/24 20:51,12/22/24 20:58,0,*******,100,420,1,12/22/24 20:58,R_6R9hf9nERWPUd1I,*******,*******,*******,*******,*******,*******,anonymous,EN,63de07747845d88c4962eff2,1,1,1,1,1,1,,,,,,,3559,University of Central Florida,I'm the oldest sibling.,1,,1,,1,1,,1,,4,1,0,0,1,1,1,3,3,1,4,7,11,1,1,1,1,4,3,1,1,3,1,1,10,3,3,5,4,2,17,5,3,5,5,4,5,27,5,1,Entitative,Asian,No,Independent,,Democratic,Nonbinary,,Female,,4,4,,1,1,,I'm the oldest sibling.,,,,,,
12/22/24 20:37,12/22/24 21:02,0,*******,100,1455,1,12/22/24 21:02,R_5s4xDYMGdrKsSsz,*******,*******,*******,*******,*******,*******,anonymous,EN,65fce899eed934d69c9e6166,1,1,1,1,1,1,,,,,,,7493,West Chester University,I am a first-generation college student,1,,1,,1,1,,1,,3,3,2,3,4,4,4,3,3,4,20,10,30,2,3,3,2,10,4,5,3,4,6,6,28,4,5,5,6,5,25,3,2,3,3,4,2,17,4,5,Entitative,White/European,No,Republican,,Republican,Man,,Male,,3,3,,1,1,,I am a first-generation college student,,,,,,
12/22/24 20:54,12/22/24 21:03,0,*******,100,515,1,12/22/24 21:03,R_1NC978sWDSH5VIb,*******,*******,*******,*******,*******,*******,anonymous,EN,63eb0a34ac1b9271aecfc285,1,1,1,1,1,1,,,,,,,Alf,Mississippi State University,I work at a news station.,1,,1,,1,1,,1,,3,0,0,0,0,0,0,1,1,2,0,4,4,1,1,1,1,4,1,5,1,1,1,7,16,7,2,2,2,2,15,4,3,3,3,3,3,19,4,3,Entitative,White/European,Yes,Independent,,Democratic,Man,,Male,,3,3,,1,1,,I work at a news station.,,,,,,
12/22/24 20:50,12/22/24 21:03,0,*******,100,810,1,12/22/24 21:03,R_7pQBtbjrMrbP6xj,*******,*******,*******,*******,*******,*******,anonymous,EN,66a8e4f1997807db5221e94f,1,1,1,1,1,1,,,,,,,1578,SIU,I am a single mother of 3.,1,,1,,0.4,1,,1,,3,2,3,2,3,2,2,3,3,3,14,9,23,3,2,3,3,11,5,5,4,5,6,6,31,5,6,5,3,5,24,3,2,2,3,3,3,16,4,3,Entitative,Multiracial,No,No preference,,Republican,Woman,,Female,,3,3,,0.4,0.4,,I am a single mother of 3.,,,,,,
12/22/24 20:58,12/22/24 21:07,0,*******,100,560,1,12/22/24 21:07,R_3HjjbwLqqn1rpHC,*******,*******,*******,*******,*******,*******,anonymous,EN,5d4328c40aa3ad0001e2201e,1,1,1,1,1,1,,,,,,,3238,Sacramento State University,I just got an associates degree in nursing and am now currently getting a bachelors in nursing,1,,1,,1,1,,1,,1,3,2,1,2,2,2,3,3,3,12,9,21,1,3,3,2,9,5,7,3,3,8,8,34,4,5,5,5,6,25,3,3,3,2,2,3,16,5,4,Entitative,Asian,No,Democrat,,Democratic,Woman,,Female,,1,1,,1,1,,I just got an associates degree in nursing and am now currently getting a bachelors in nursing,,,,,,
12/22/24 21:01,12/22/24 21:20,0,*******,100,1155,1,12/22/24 21:20,R_32VTbYib0QzD4lX,*******,*******,*******,*******,*******,*******,anonymous,EN,66d9079509d725d2371f77b7,1,1,1,1,1,1,,,,,,,6458,rutgers,hispanic,1,,1,,0.6,1,,1,,3,3,5,4,4,4,4,5,3,1,24,9,33,2,1,2,3,8,2,8,6,5,6,7,34,3,5,4,5,4,21,2,3,1,1,4,2,13,4,6,Entitative,Black/African,Yes,Republican,,Republican,Man,,Male,,3,3,,0.6,0.6,,hispanic,,,,,,
12/22/24 20:59,12/22/24 21:22,0,*******,100,1384,1,12/22/24 21:22,R_7A6vVu6icWLVopX,*******,*******,*******,*******,*******,*******,anonymous,EN,657cc1ccc372fc150e31af02,1,1,1,1,1,1,,,,,,,Nik,Kennesaw State,I love to give back to my community.,1,,1,,0.6,1,,1,,4,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,2,5,1,2,5,6,21,2,2,3,2,1,10,3,3,2,3,3,4,18,6,3,Entitative,White/European,Yes,Independent,,Democratic,Man,,Male,,4,4,,0.6,0.6,,I love to give back to my community.,,,,,,
12/22/24 21:14,12/22/24 21:24,0,*******,100,648,1,12/22/24 21:24,R_1qnsF8eq8i0ZSsp,*******,*******,*******,*******,*******,*******,anonymous,EN,63d4019999c9ab839156014c,1,1,1,1,1,1,,,,,,,6342,Indiana University,I am the youngest child,1,,1,,1,1,,1,,2,1,1,0,1,1,2,3,3,5,6,11,17,1,1,1,1,4,3,4,1,1,4,4,17,5,6,6,6,6,29,4,4,5,5,1,4,23,6,2,Entitative,White/European,No,Democrat,,Democratic,Woman,,Female,,2,2,,1,1,,I am the youngest child,,,,,,
12/22/24 21:16,12/22/24 21:26,0,*******,100,642,1,12/22/24 21:26,R_614W2USaPPdvx6F,*******,*******,*******,*******,*******,*******,anonymous,EN,650330b5c1839fd607cb66a9,1,1,1,1,1,1,,,,,,,3435,"University of California, Irvine",I can play the guitar and piano,1,,1,,0.8,1,,1,,2,2,1,1,2,2,3,3,4,5,11,12,23,2,3,2,2,9,5,7,1,1,7,8,29,5,7,4,4,5,25,3,2,2,3,1,1,12,2,4,Entitative,Asian,No,Democrat,,Democratic,Man,,Male,,2,2,,0.8,0.8,,I can play the guitar and piano,,,,,,
12/22/24 21:17,12/22/24 21:26,0,*******,100,533,1,12/22/24 21:26,R_71hwr7wF4aGM1ng,*******,*******,*******,*******,*******,*******,anonymous,EN,65cba5349f4e1e5dfbe80fe8,1,1,1,1,1,1,,,,,,,4629,University of Minnesota,I am an artist,1,,1,,1,1,,1,,4,1,1,1,1,1,2,4,2,2,7,8,15,1,2,2,1,6,3,4,1,1,4,5,18,4,4,3,3,4,18,3,3,3,4,2,4,19,6,2,Entitative,Asian,No,Democrat,,Democratic,Nonbinary,,Female,,4,4,,1,1,,I am an artist,,,,,,
12/22/24 20:33,12/22/24 21:27,0,*******,100,3249,1,12/22/24 21:27,R_7l3OuVbmqE4Wj4J,*******,*******,*******,*******,*******,*******,anonymous,EN,66cb8b70a52cdc28364f3d79,1,1,1,1,1,1,,,,,,,6603,Georgia State University ,I like to play video games ,1,,1,,0.4,1,,1,,3,1,1,1,1,0,1,3,0,2,5,5,10,3,1,1,1,6,1,1,1,1,4,1,9,3,3,2,4,3,15,5,4,3,4,3,5,24,7,1,Entitative,Black/African,No,Independent,,Democratic,Woman,,Female,,3,3,,0.4,0.4,,I like to play video games ,,,,,,
12/22/24 21:19,12/22/24 21:31,0,*******,100,726,1,12/22/24 21:31,R_1r1R3otY2dRSAS3,*******,*******,*******,*******,*******,*******,anonymous,EN,60c650461eb0049ac75aff88,1,1,1,1,1,1,,,,,,,6955,Mount wachusett ,I love dogs,1,,1,,1,2,1,1,,3,4,3,1,3,1,3,4,3,2,15,9,24,2,1,3,3,9,3,3,3,1,3,8,21,1,1,4,3,5,14,3,2,3,3,2,3,16,5,4,Entitative,Multiracial,No,Independent,,Republican,Woman,,Female,,3,3,,1,1,,I love dogs,,,,,,
12/22/24 21:30,12/22/24 21:41,0,*******,100,688,1,12/22/24 21:41,R_1rNvhPz5nqBtWHH,*******,*******,*******,*******,*******,*******,anonymous,EN,5ad41051a010190001b3755d,1,1,1,1,1,1,,,,,,,1269,Southern New Hampshire University,I have a 3 year old daughter. ,1,,1,,1,1,,1,,3,0,0,0,1,1,2,3,4,3,4,10,14,1,1,2,1,5,4,2,5,5,2,1,19,2,4,4,4,2,16,3,2,2,3,1,3,14,5,2,Entitative,White/European,No,Independent,,Democratic,Woman,,Female,,3,3,,1,1,,I have a 3 year old daughter. ,,,,,,
